# Output: /home/hpc/capm/mppi005h/geant4_Rey_Dez_2016/Seventh/Analysis/Judith/RawData_Run_10_3.txt
# Particle Type: alpha
# Alpha Source is used with Pu239 (4.15 MeV), Am241 (4.48 MeV) and Cm244 (4.8 MeV).
# Cut Value: 0.001 mm 
# NEST_Factor: 1
# Scintillation Yield: 1
# Copper Reflectivity: 1 Aluminum Reflectivity: 0.3
# Pressure in Gas (if gas was used): 0.9
# Detectormedium: GASEOUS Xenon
# SiPM x-Position :2.05
#SiPM_Efficiency = 1 -  PMT_Efficiency = 1
# Photons || Electrons || SiPM Hits || PMT Hits || particleEnergy 

114900	554	669	8244	5.17879
14549	273	63	769	5.20616
123224	634	612	10452	5.52563
122429	606	633	11742	5.50585
119683	562	902	9690	5.39014
114815	560	614	7795	5.16518
124402	589	818	9297	5.57651
115782	555	694	9362	5.19847
14640	312	50	774	5.49636
16321	338	57	860	5.61786
116335	551	1016	12087	5.23611
115478	517	663	9223	5.17102
16141	275	54	813	5.09184
14500	293	59	809	5.1865
121718	620	1065	12078	5.4711
119752	549	702	9723	5.35406
120848	580	659	12229	5.41677
129245	641	870	9852	5.78223
17864	311	83	924	5.21949
120528	574	958	10310	5.42105
114426	527	822	11268	5.15319
130111	684	852	9550	5.84357
115254	522	817	10452	5.14553
15186	271	55	809	5.0757
122346	577	737	8789	5.47975
124677	619	929	11346	5.57572
13714	340	59	669	5.85618
115721	517	669	8710	5.17551
126978	662	666	10048	5.70185
115733	517	605	8623	5.20967
19824	306	78	1025	5.23183
115660	557	837	9175	5.16701
122761	592	698	11332	5.50252
114863	553	638	9669	5.15375
20294	352	84	1046	5.55364
114955	524	884	10881	5.16676
116841	544	815	9609	5.22539
122036	570	807	9183	5.50587
115639	516	746	8851	5.19463
130919	662	860	9750	5.86094
121729	560	639	11403	5.45326
116564	545	726	8980	5.22871
114534	574	693	8422	5.14619
121361	589	787	8714	5.43521
17279	300	81	927	5.10923
124143	623	646	11461	5.57142
122451	596	766	12022	5.47995
115036	540	706	8675	5.17017
113269	524	866	9804	5.0883
115739	542	633	8691	5.21889
120960	627	725	11985	5.43886
129998	688	979	12768	5.81652
118022	575	696	9605	5.30013
16874	299	64	924	5.3621
115284	533	638	9905	5.15116
13690	283	38	731	5.18806
123981	625	716	12289	5.55299
116577	556	651	10852	5.22348
24460	316	109	1237	5.0924
53454	489	256	3050	5.17649
123864	601	804	12046	5.56145
115382	548	863	9974	5.17731
21283	331	77	1092	5.22704
116698	564	793	8238	5.24722
120734	571	964	10039	5.41886
113976	543	597	8860	5.10395
22492	356	87	1204	5.47828
115054	545	764	8854	5.16119
22868	342	96	1244	5.21171
124002	630	923	10548	5.5545
