# Output: /home/hpc/capm/mppi005h/geant4_Rey_Dez_2016/Seventh/Analysis/Judith/RawData_Run_5_0.txt
# Particle Type: alpha
# Alpha Source is used with Pu239 (4.15 MeV), Am241 (4.48 MeV) and Cm244 (4.8 MeV).
# Cut Value: 0.001 mm 
# NEST_Factor: 1
# Scintillation Yield: 1
# Copper Reflectivity: 0.5 Aluminum Reflectivity: 0
# Pressure in Gas (if gas was used): 0.9
# Detectormedium: GASEOUS Xenon
# SiPM x-Position :2.05
#SiPM_Efficiency = 1 -  PMT_Efficiency = 1
# Photons || Electrons || SiPM Hits || PMT Hits || particleEnergy 

115363	528	252	4729	5.17865
116099	555	262	3585	5.2013
123673	621	464	4133	5.54615
120754	585	271	5815	5.39815
15388	277	38	412	5.11575
13984	316	22	384	5.44526
23121	313	34	623	5.17587
123856	637	369	3666	5.55849
114298	532	312	4797	5.12228
118182	567	251	6139	5.27818
122180	588	361	3382	5.50162
123693	591	239	5120	5.55423
116320	554	215	4733	5.22488
114979	549	378	3246	5.15378
125616	606	239	6734	5.63383
120823	577	399	3563	5.425
125660	635	292	4776	5.64288
116312	532	331	3993	5.23337
16657	384	30	416	5.88693
122432	600	259	6219	5.5084
115327	498	258	3305	5.16019
119782	581	338	3509	5.35275
114854	519	390	3132	5.15156
115686	536	247	6371	5.22662
114184	505	351	5859	5.10889
122203	593	281	6355	5.46575
122631	586	412	3332	5.5002
112265	498	280	5523	5.03629
122079	608	254	6754	5.48931
125597	630	392	3639	5.6294
131536	632	286	7624	5.91586
129340	685	317	6515	5.80667
16461	290	38	411	5.13907
122679	590	326	3647	5.50537
128895	650	345	3614	5.80816
116529	554	233	5268	5.21725
116486	541	350	3687	5.22069
12000	297	18	291	5.49024
122238	569	368	3354	5.4924
128803	666	486	4369	5.79143
116280	576	267	3213	5.21438
116562	502	413	3650	5.22717
116211	533	373	3775	5.22831
124612	621	404	3407	5.61743
120096	586	353	7422	5.39206
113654	509	221	5831	5.10107
112461	503	301	3181	5.05048
122086	572	289	7290	5.45149
116276	523	237	4075	5.20527
19119	371	35	503	5.87217
9451	289	14	236	5.17318
124820	615	277	6021	5.57749
129726	644	304	7469	5.80843
113510	509	329	3817	5.12041
121433	572	434	3813	5.45637
12872	318	19	331	5.45569
117003	518	338	5824	5.21677
122811	574	347	3372	5.51188
122136	570	372	3818	5.46674
115973	524	362	3625	5.20035
119047	520	262	4465	5.3225
122364	597	264	4598	5.49756
11757	270	20	271	5.09843
120909	594	484	4015	5.41387
21153	354	33	516	5.46994
115258	551	259	4824	5.16204
13817	298	23	350	5.17567
123797	638	354	6583	5.54576
122188	592	459	3598	5.45847
23135	307	42	575	5.16037
122096	582	256	5107	5.47635
24267	343	50	648	5.44558
116501	542	223	5395	5.20886
113607	515	368	3564	5.11122
121696	618	357	3319	5.46501
115130	551	276	3728	5.15452
113948	523	428	3356	5.10174
124494	641	269	6648	5.5988
112595	531	335	3407	5.06956
121263	589	389	3382	5.42188
122364	576	323	5481	5.49114
120873	559	346	3298	5.43405
115071	511	250	6079	5.15579
9584	313	16	285	5.8073
16887	297	30	417	5.24693
124486	658	252	6676	5.56201
129113	637	588	3674	5.80246
122280	632	441	3577	5.50734
114487	522	255	4158	5.12893
121840	588	339	6589	5.48228
123498	597	249	4720	5.54284
114776	546	268	5156	5.1633
122929	626	446	3924	5.51116
129323	669	308	7289	5.79715
17384	333	27	450	5.52395
121750	619	298	3309	5.47272
123124	614	272	5869	5.53536
130448	658	563	3964	5.83792
22334	352	45	596	5.46427
122392	607	374	3492	5.50528
120129	569	260	6446	5.40398
15973	285	24	413	5.26557
116102	535	459	3608	5.20134
117021	536	341	3718	5.2544
114909	524	237	3919	5.15797
128002	638	444	3806	5.73266
13043	308	25	348	5.48139
114003	495	326	5013	5.12568
117349	578	229	4384	5.27264
124373	639	318	5165	5.59414
117153	568	328	4493	5.28611
117277	561	294	5011	5.24823
122842	629	265	5500	5.49868
120550	590	256	5297	5.39709
123614	635	271	5716	5.52425
114359	527	222	6146	5.12242
129452	640	287	5294	5.81059
121575	601	421	3201	5.46069
130770	649	307	4416	5.87575
127658	637	319	4591	5.71371
116001	538	248	6810	5.21848
11136	292	12	245	5.5104
117258	540	289	4513	5.27626
122475	606	287	4013	5.5053
123318	614	363	3447	5.55038
11357	274	13	280	5.11106
115686	535	292	5682	5.2061
129040	669	329	6808	5.79117
123828	609	403	3844	5.55126
124577	652	445	3703	5.58372
113247	536	229	3341	5.07121
118070	577	380	7081	5.31195
123129	611	260	7992	5.52555
116995	560	470	3770	5.24219
13499	313	25	356	5.22218
16339	290	27	467	5.16485
115642	519	256	5390	5.18649
116422	556	274	5895	5.2284
13803	319	31	383	5.53701
115598	552	395	3859	5.17785
123295	553	401	3571	5.51122
114592	539	222	4936	5.14638
19155	406	32	508	5.84986
114554	530	347	3521	5.14189
131076	662	309	7506	5.86268
124977	611	243	5885	5.61546
26812	348	46	669	5.1839
