# Output: /home/hpc/capm/mppi005h/geant4_Rey_Dez_2016/Seventh/Analysis/Judith/RawData_Run_2_7.txt
# Particle Type: alpha
# Alpha Source is used with Pu239 (4.15 MeV), Am241 (4.48 MeV) and Cm244 (4.8 MeV).
# Cut Value: 0.001 mm 
# NEST_Factor: 1
# Scintillation Yield: 1
# Copper Reflectivity: 0.2 Aluminum Reflectivity: 0.7
# Pressure in Gas (if gas was used): 0.9
# Detectormedium: GASEOUS Xenon
# SiPM x-Position :2.05
#SiPM_Efficiency = 1 -  PMT_Efficiency = 1
# Photons || Electrons || SiPM Hits || PMT Hits || particleEnergy 

123424	595	371	3533	5.5447
111714	530	265	4411	5.01445
122565	582	235	4963	5.50594
122080	608	229	5214	5.47485
113551	506	338	3443	5.09958
22234	365	52	808	5.52252
127324	613	286	7896	5.72459
128830	651	529	3870	5.79313
123901	598	399	3600	5.57137
121925	607	309	4577	5.4876
113526	499	406	3598	5.10365
15085	266	30	539	5.20712
115594	548	290	3072	5.17379
115629	512	388	4170	5.16756
121432	579	203	5525	5.44485
130256	683	238	5257	5.83389
124119	619	278	5610	5.56167
123182	654	376	4019	5.52131
115301	564	447	3486	5.21331
130068	664	258	4870	5.82697
120086	591	332	4902	5.39663
12653	369	37	474	5.87083
122353	627	491	4085	5.48609
124500	626	237	4445	5.60124
115056	527	241	4254	5.16538
125624	619	261	5819	5.64736
19877	317	49	763	5.15267
117717	594	230	4791	5.27772
116477	544	281	4034	5.20938
12013	283	34	398	5.29329
122939	608	261	5439	5.49815
114899	529	296	5055	5.14201
127372	624	259	4850	5.71435
117080	563	243	4654	5.25193
16106	351	43	576	5.53476
122193	610	284	3930	5.499
123531	618	251	7632	5.5364
115634	532	276	6118	5.2003
121956	612	360	3988	5.47271
113817	514	257	4053	5.11382
17816	356	49	623	5.60032
117009	554	268	6269	5.23156
122011	590	412	4148	5.48555
116106	530	257	3927	5.20095
120894	573	326	4103	5.42687
130869	710	448	3550	5.84876
117687	553	268	7636	5.29427
112561	488	333	3517	5.05963
130048	624	366	3431	5.82691
122651	625	320	3473	5.52012
122822	575	288	6938	5.51678
115881	533	231	5076	5.18022
124787	635	302	3650	5.60713
114878	520	352	4769	5.13203
10702	291	29	456	5.53197
22090	328	51	854	5.23013
122230	621	378	3263	5.49256
114285	523	233	3343	5.12891
10526	288	22	410	5.26317
121041	602	223	4538	5.44698
122996	602	313	3685	5.51219
123431	611	276	5517	5.55578
122639	619	455	3740	5.50906
12156	317	25	434	5.5366
130111	670	300	4585	5.83131
115060	526	331	3176	5.17024
129080	668	321	6617	5.78335
129577	665	458	4646	5.81209
120736	598	286	4803	5.43939
120700	600	255	4396	5.41344
17850	335	40	654	5.51617
115116	490	385	3565	5.16796
124734	611	271	5232	5.5947
131921	723	361	3463	5.89667
19517	318	33	690	5.18156
117839	566	254	5164	5.28709
122530	599	334	3797	5.49288
116270	504	335	3376	5.20792
121203	630	284	6296	5.44883
16077	314	34	570	5.51023
116685	543	271	3861	5.24402
117154	541	263	4241	5.24673
129395	663	307	10093	5.82014
12933	298	30	446	5.49575
114283	502	361	3553	5.11718
19351	362	53	672	5.56902
116022	540	237	4122	5.21236
116149	536	262	3877	5.20635
123861	597	306	4207	5.53658
15209	319	48	535	5.48862
114172	506	229	6017	5.12457
132412	700	234	6712	5.93613
130644	704	239	4789	5.88159
122841	632	401	3368	5.56659
115453	525	348	3244	5.17654
120582	585	229	6058	5.41771
115824	537	349	3244	5.20804
115591	504	220	4187	5.17431
121293	593	317	4650	5.47491
122498	649	307	3274	5.51203
126336	639	282	3818	5.67088
9655	265	28	348	5.48151
121723	588	252	6256	5.45883
129821	684	410	3132	5.83309
114841	531	391	3449	5.15118
128695	658	277	6992	5.77229
