# Output: /home/hpc/capm/mppi005h/geant4_Rey_Dez_2016/Seventh/Analysis/Judith/RawData_Run_4_3.txt
# Particle Type: alpha
# Alpha Source is used with Pu239 (4.15 MeV), Am241 (4.48 MeV) and Cm244 (4.8 MeV).
# Cut Value: 0.001 mm 
# NEST_Factor: 1
# Scintillation Yield: 1
# Copper Reflectivity: 0.4 Aluminum Reflectivity: 0.3
# Pressure in Gas (if gas was used): 0.9
# Detectormedium: GASEOUS Xenon
# SiPM x-Position :2.05
#SiPM_Efficiency = 1 -  PMT_Efficiency = 1
# Photons || Electrons || SiPM Hits || PMT Hits || particleEnergy 

121477	601	312	6061	5.47556
11798	345	23	404	5.9648
122354	585	271	7443	5.49972
123948	593	414	3458	5.5511
113126	521	329	3450	5.07616
115257	514	344	3316	5.18468
122565	557	315	3976	5.5125
123959	629	351	3805	5.55878
124458	640	430	3589	5.59695
10628	325	23	304	5.79839
124003	613	253	8510	5.54462
130980	694	300	4066	5.88376
121844	620	257	5360	5.46581
121831	599	280	3911	5.44866
12005	271	33	342	5.24481
113387	531	418	3737	5.09043
16465	332	36	518	5.53003
119441	571	351	3491	5.36809
114622	525	273	4189	5.15882
117832	549	309	3517	5.27696
121903	602	244	5191	5.48234
114137	514	220	3971	5.12336
123084	590	264	6752	5.52194
11161	317	29	391	5.52905
121555	567	298	5231	5.43746
115090	558	323	4705	5.14306
123060	575	396	3617	5.53476
120538	599	455	4095	5.40889
132036	711	320	6489	5.92822
121556	613	274	4190	5.47511
123479	612	269	7843	5.53565
120754	576	355	4748	5.40959
123762	609	435	3685	5.59029
114506	550	255	4446	5.1257
120415	583	313	3643	5.40472
124281	626	451	4273	5.59078
113674	535	360	3662	5.12082
19894	333	38	662	5.46016
123325	597	370	3678	5.54428
11929	292	26	364	5.39479
113884	520	275	5292	5.12254
9494	258	23	260	5.22564
122547	578	343	4940	5.50323
115149	533	286	5570	5.16526
15373	295	43	475	5.21037
13699	323	34	459	5.64302
116186	519	318	3234	5.21712
23869	405	56	774	5.80284
122407	612	335	4824	5.50137
