# Output: /home/hpc/capm/mppi005h/geant4_Rey_Dez_2016/Seventh/Analysis/Judith/RawData_Run_9_4.txt
# Particle Type: alpha
# Alpha Source is used with Pu239 (4.15 MeV), Am241 (4.48 MeV) and Cm244 (4.8 MeV).
# Cut Value: 0.001 mm 
# NEST_Factor: 1
# Scintillation Yield: 1
# Copper Reflectivity: 0.9 Aluminum Reflectivity: 0.4
# Pressure in Gas (if gas was used): 0.9
# Detectormedium: GASEOUS Xenon
# SiPM x-Position :2.05
#SiPM_Efficiency = 1 -  PMT_Efficiency = 1
# Photons || Electrons || SiPM Hits || PMT Hits || particleEnergy 

122881	616	725	8896	5.50303
16109	350	64	778	5.83411
113767	510	553	8293	5.08622
114090	535	597	6991	5.13758
123099	614	771	8267	5.51448
11808	282	41	564	5.14254
23773	343	96	1213	5.26769
116932	532	712	8795	5.24258
123378	606	866	7998	5.5274
122939	580	580	8487	5.50972
121598	587	856	8765	5.47431
122156	584	780	8739	5.50469
11255	282	37	566	5.54036
116069	542	661	10110	5.2159
116030	521	651	7884	5.19561
122150	600	641	7609	5.48593
124545	619	722	8579	5.59383
112801	530	541	9181	5.05842
116256	531	647	8539	5.23159
116304	561	669	8054	5.21424
116121	548	665	8429	5.21332
114930	535	808	9016	5.16692
12221	268	57	635	5.13878
112881	518	650	8203	5.07237
14133	299	52	739	5.16343
114471	499	872	10348	5.1338
128662	672	692	10213	5.78447
117108	579	562	9706	5.25967
15691	329	54	753	5.555
123640	599	742	8019	5.55395
123587	592	828	9311	5.5701
16136	279	68	830	5.17061
14798	331	76	750	5.5346
115983	529	696	9858	5.1911
116905	502	743	8381	5.25188
124233	646	598	7984	5.55869
129750	660	670	12539	5.84983
13224	261	53	674	5.18186
124251	594	765	7862	5.5672
122952	595	711	8485	5.5117
117340	548	570	7344	5.25097
18740	304	84	1006	5.42137
121990	587	699	7787	5.47291
114012	535	695	10034	5.10414
15931	321	61	869	5.5615
116698	556	598	8787	5.25662
116311	568	579	7351	5.23532
128614	612	830	9395	5.79023
116171	572	845	10329	5.23205
121283	616	659	8239	5.44066
115449	513	742	8420	5.17487
15160	324	68	820	5.47283
120427	575	779	8868	5.40855
116826	532	607	7244	5.24911
114806	550	757	8850	5.14648
127137	670	609	11034	5.717
120265	561	561	7624	5.39423
16761	316	64	874	5.35572
18475	299	79	954	5.21411
117157	569	610	9081	5.24112
17593	313	74	923	5.48244
128476	662	809	8810	5.76686
124972	618	693	8335	5.60339
127709	633	703	8100	5.74482
122920	616	555	9371	5.53635
121259	570	597	9636	5.41282
25860	325	100	1310	5.14731
28908	373	111	1446	5.20445
113790	511	615	7077	5.11554
122485	589	575	7916	5.50155
16607	297	70	896	5.18967
116231	520	589	9948	5.21409
114503	475	508	9613	5.13289
122680	630	605	11430	5.51324
115858	534	565	7195	5.19475
123796	600	636	7862	5.54453
121941	580	558	9074	5.47282
23573	319	88	1290	5.30807
129563	669	857	8042	5.82414
123488	583	830	8431	5.52782
123465	619	708	9207	5.55271
116655	575	680	8442	5.23958
126798	633	818	8692	5.67976
23150	320	87	1222	5.02289
116969	585	833	10253	5.26674
113195	567	595	8175	5.08994
117058	550	759	8192	5.24666
121862	639	744	7541	5.48292
114832	535	726	8824	5.16735
123386	584	614	7984	5.5253
114284	535	602	7651	5.12382
121031	595	861	9916	5.40347
20814	296	81	1055	5.1655
122790	604	756	9209	5.4987
18895	301	65	957	5.09449
129212	683	661	9344	5.79856
122198	615	625	11138	5.47846
128202	645	762	8137	5.76674
117479	546	675	8451	5.2706
125047	616	805	7881	5.63696
131657	698	800	8358	5.9106
116130	507	716	9150	5.22538
27444	403	133	1421	5.50775
114892	524	640	8416	5.15003
115618	542	566	8405	5.17776
115894	539	591	7115	5.1861
125416	655	777	9931	5.61318
115115	532	501	8339	5.16159
115269	529	696	7499	5.1429
115626	516	590	8639	5.1899
123761	578	626	7837	5.57075
113425	509	617	9052	5.09321
117863	572	707	8319	5.2845
130117	676	690	8170	5.84748
119762	571	710	7597	5.37818
114982	512	559	7694	5.16122
9393	256	31	439	5.12899
121907	611	746	7825	5.45664
117910	583	536	9995	5.30789
11666	301	39	569	5.64702
124387	634	794	8228	5.57886
15361	313	71	814	5.18245
123964	608	836	9503	5.54683
124599	599	668	8160	5.594
116762	544	788	10415	5.24408
19122	323	73	997	5.59921
114529	508	663	7086	5.14113
115804	539	564	7313	5.19275
